Date,Open,High,Low,Close
19-Jan-16,24257.28,24563.34,24247.23,24479.84
20-Jan-16,24325.77,24325.77,23839.76,24062.04
21-Jan-16,24194.75,24351.83,23862,23962.21
22-Jan-16,24122.06,24472.88,24120.04,24435.66
25-Jan-16,24540.97,24650.57,24433.67,24485.95
27-Jan-16,24643.13,24645.7,24458.13,24492.39
28-Jan-16,24481.86,24587.2,24400.52,24469.57
29-Jan-16,24347.31,24911.9,24340.06,24870.69
1-Feb-16,24982.22,25002.32,24788.58,24824.83
2-Feb-16,24868.21,24928.75,24460.53,24539
3-Feb-16,24393.59,24409.26,24187.54,24223.32
4-Feb-16,24386.45,24514.01,24224.74,24338.43
5-Feb-16,24360.36,24672.9,24345.79,24616.97
8-Feb-16,24637.41,24698.95,24196.84,24287.42
9-Feb-16,24076.85,24111.19,23919.47,24020.98
10-Feb-16,23938.32,23938.32,23636.72,23758.9
11-Feb-16,23758.46,23758.46,22909.12,22951.83
12-Feb-16,23060.39,23161.15,22600.39,22986.12
15-Feb-16,23223.43,23622.64,23197.67,23554.12
16-Feb-16,23688.61,23692.08,23164.54,23191.97
17-Feb-16,23237.23,23434.91,22920.84,23381.87
18-Feb-16,23536.47,23735.35,23448.21,23649.22
19-Feb-16,23640.32,23774.48,23508.36,23709.15
22-Feb-16,23783.47,23855.04,23674.86,23788.79
23-Feb-16,23850.41,23851.51,23361.94,23410.18
24-Feb-16,23332.94,23338.89,23057.45,23088.93
25-Feb-16,23105.16,23142.96,22948.1,22976
26-Feb-16,23141.08,23227.91,23021.94,23154.3
29-Feb-16,23238.5,23343.22,22494.61,23002
1-Mar-16,23153.32,23821.49,23133.18,23779.35
2-Mar-16,24044.96,24280.42,24043.89,24242.98
3-Mar-16,24386.67,24640.51,24383.28,24606.99
4-Mar-16,24704.59,24719.05,24531.8,24646.48
8-Mar-16,24655.19,24793.62,24509.21,24659.23
9-Mar-16,24527.27,24820.76,24451.6,24793.96
10-Mar-16,24815.7,24817.48,24471.39,24623.34
11-Mar-16,24620.39,24817.8,24552.26,24717.99
14-Mar-16,24801.7,24960.51,24734.04,24804.28
15-Mar-16,24832.04,24840.77,24517.28,24551.17
16-Mar-16,24537.61,24706.85,24354.55,24682.48
17-Mar-16,24852.18,24948.3,24576.52,24677.37
18-Mar-16,24729.41,24986.94,24681.64,24952.74
21-Mar-16,25007.56,25327.45,24988.27,25285.37
22-Mar-16,25331.01,25381.33,25083.7,25330.49
23-Mar-16,25322.1,25367.81,25156.82,25337.56
28-Mar-16,25417.11,25432.94,24895.49,24966.4
29-Mar-16,24957.24,25079.35,24835.56,24900.46
30-Mar-16,25062.06,25358.84,25055.42,25338.58
31-Mar-16,25364.75,25479.62,25223.22,25341.86
1-Apr-16,25301.7,25354.94,25119.35,25269.64
4-Apr-16,25333.98,25424.15,25223.49,25399.65
5-Apr-16,25372.44,25372.44,24837.51,24883.59
6-Apr-16,24978.86,25000.65,24834.16,24900.63
7-Apr-16,24998.79,25013.13,24647.48,24685.42
8-Apr-16,24665.8,24736.03,24608.51,24673.84
11-Apr-16,24789.4,25049.92,24523.2,25022.16
12-Apr-16,25056.47,25180.02,24996.44,25145.59
13-Apr-16,25358.42,25671.5,25358.42,25626.75
18-Apr-16,25833.16,25870.03,25634.12,25816.36
20-Apr-16,25942.34,25956.34,25716.81,25844.18
21-Apr-16,25979.68,26080.07,25783.12,25880.38
22-Apr-16,25892.49,25922.02,25771.88,25838.14
25-Apr-16,25891.03,25891.03,25585.93,25678.93
26-Apr-16,25604.92,26055,25549.05,26007.3
27-Apr-16,25956.42,26092.93,25885.24,26064.12
28-Apr-16,26078.28,26100.54,25561.17,25603.1
29-Apr-16,25612.91,25755.43,25424.03,25606.62
2-May-16,25565.44,25565.44,25341.14,25436.97
3-May-16,25500.14,25705.96,25192.94,25229.7
4-May-16,25210.87,25245.7,25061.04,25101.73
5-May-16,25187.66,25394.1,25162.94,25262.21
6-May-16,25223.67,25260.48,25057.93,25228.5
9-May-16,25321.83,25709.68,25302.86,25688.86
10-May-16,25682.98,25809.93,25614.24,25772.53
11-May-16,25548.97,25762.49,25409.24,25597.02
12-May-16,25684.6,25827.03,25620.27,25790.22
13-May-16,25739.94,25743.69,25400.27,25489.57
16-May-16,25528.8,25688.46,25351.62,25653.23
17-May-16,25756.14,25927.31,25733.76,25773.61
18-May-16,25671.48,25747,25503.4,25704.61
19-May-16,25713.84,25714.56,25351.99,25399.72
20-May-16,25428.42,25506.06,25251.9,25301.9
23-May-16,25447.72,25519.26,25207.78,25230.36
24-May-16,25256.97,25340.47,25181.47,25305.47
25-May-16,25432.1,25897.87,25430.59,25881.17
26-May-16,26008.25,26398.94,25941.51,26366.68
27-May-16,26415.93,26677.43,26405.28,26653.6
30-May-16,26694.75,26794.96,26623.33,26725.6
31-May-16,26817.75,26837.2,26561.58,26667.96
1-Jun-16,26684.46,26857.25,26671.86,26713.93
2-Jun-16,26694.28,26885.16,26641.02,26843.14
3-Jun-16,26919.23,27008.14,26792.07,26843.03
6-Jun-16,26897.84,26901.42,26729.54,26777.45
7-Jun-16,26833.54,27082.63,26829.53,27009.67
8-Jun-16,27085.24,27105.41,26973.71,27020.66
9-Jun-16,26994.48,26994.91,26692.35,26763.46
10-Jun-16,26742.26,26972.06,26620.5,26635.75
13-Jun-16,26468.27,26468.27,26262.27,26396.77
14-Jun-16,26482.5,26485.45,26264.81,26395.71
15-Jun-16,26500.79,26752.59,26446.59,26726.34
16-Jun-16,26686.03,26686.03,26314.91,26525.46
17-Jun-16,26653.85,26730.55,26538.51,26625.91
20-Jun-16,26497.11,26885.49,26447.88,26866.92
21-Jun-16,26907.42,26925.64,26754.6,26812.78
22-Jun-16,26791.68,26887.29,26617.45,26765.65
23-Jun-16,26753.2,27060.98,26736.52,27002.22
24-Jun-16,26367.48,26435.85,25911.33,26397.71
27-Jun-16,26347.81,26493.51,26262.72,26402.96
28-Jun-16,26410.66,26583.33,26378.46,26524.55
29-Jun-16,26627.15,26776.17,26606.31,26740.39
30-Jun-16,26926.17,27069.23,26872.59,26999.72
1-Jul-16,27064.33,27243.36,27061.4,27144.91
4-Jul-16,27314.44,27385.66,27251.06,27278.76
5-Jul-16,27340.72,27348.66,27127.3,27166.87
7-Jul-16,27209.97,27288.22,27146.95,27201.49
8-Jul-16,27292.2,27294.82,27034.14,27126.9
11-Jul-16,27358.23,27647.48,27358.23,27626.69
12-Jul-16,27667.81,27828.74,27667.81,27808.14
13-Jul-16,27912.14,27928.76,27752.14,27815.18
14-Jul-16,27857.8,27967.77,27763.15,27942.11
15-Jul-16,27966.14,28048.7,27735.87,27836.5
18-Jul-16,27920.66,28013.5,27697.69,27746.66
19-Jul-16,27790.05,27826.69,27637.98,27787.62
20-Jul-16,27775.7,27935.18,27759.71,27915.89
21-Jul-16,27980.07,27988.76,27687.54,27710.52
22-Jul-16,27721.72,27832.45,27646.21,27803.24
25-Jul-16,27753.96,28110.37,27736.51,28095.34
26-Jul-16,28121.37,28149.53,27927.13,27976.52
27-Jul-16,27976.14,28210.88,27899.93,28024.33
28-Jul-16,28108.78,28240.2,28064.9,28208.62
29-Jul-16,28232.87,28233.47,28037.87,28051.86
1-Aug-16,28083.08,28284.85,27873.53,28003.12
2-Aug-16,28069.12,28175.22,27943.91,27981.71
3-Aug-16,28008.52,28015.43,27647.14,27697.51
4-Aug-16,27899.88,27921.91,27627.97,27714.37
5-Aug-16,27810.55,28110.37,27795.74,28078.35
8-Aug-16,28181.92,28226.38,28128.06,28182.57
9-Aug-16,28289.22,28289.96,27956.77,28085.16
10-Aug-16,28133.36,28143.28,27736.62,27774.88
11-Aug-16,27805.94,27902.39,27697.33,27859.6
12-Aug-16,27919.95,28203.27,27900.91,28152.4
16-Aug-16,28190.04,28199.1,27942.65,28064.61
17-Aug-16,28061.79,28174.3,27960.14,28005.37
18-Aug-16,28077.64,28214.17,28077,28123.44
19-Aug-16,28167.66,28212.3,28026.12,28077
22-Aug-16,28088.07,28143.28,27918.05,27985.54
23-Aug-16,28012.56,28028.98,27854.43,27990.21
24-Aug-16,28065.25,28108.39,27959.87,28059.94
25-Aug-16,28103.6,28154.21,27803.24,27835.91
26-Aug-16,27882.75,27935.88,27696.99,27782.25
29-Aug-16,27827.26,27952.85,27698.71,27902.66
30-Aug-16,28012.46,28478.02,28010.66,28343.01
31-Aug-16,28372.25,28532.25,28363.1,28452.17
1-Sep-16,28459.09,28548.85,28386.61,28423.48
2-Sep-16,28498.72,28581.58,28427.63,28532.11
6-Sep-16,28631.27,29013.4,28631.27,28978.02
7-Sep-16,29035.67,29067.84,28911.31,28926.36
8-Sep-16,28929.46,29077.28,28854.56,29045.28
9-Sep-16,29062.9,29062.9,28755.08,28797.25
12-Sep-16,28481.09,28481.11,28251.31,28353.54
14-Sep-16,28345.49,28416.41,28259.38,28372.23
15-Sep-16,28398.33,28454.02,28311.11,28412.89
16-Sep-16,28520.3,28778.64,28494.59,28599.03
19-Sep-16,28626.6,28714.77,28552.55,28634.5
20-Sep-16,28690.66,28698.81,28480.53,28523.2
21-Sep-16,28554.38,28689.36,28462.33,28507.42
22-Sep-16,28766.94,28871.92,28693.07,28773.13
23-Sep-16,28810.32,28825.09,28627.38,28668.22
26-Sep-16,28630.92,28630.92,28272.03,28294.28
27-Sep-16,28373.02,28432.74,28179.34,28223.7
28-Sep-16,28198.88,28378.56,28198.3,28292.81
29-Sep-16,28423.14,28475.57,27719.92,27827.53
30-Sep-16,27807.82,27955.21,27716.78,27865.96
3-Oct-16,27997.29,28273.02,27919.89,28243.29
4-Oct-16,28377.64,28404.7,28242.25,28334.55
5-Oct-16,28425.74,28477.65,28188.9,28220.98
6-Oct-16,28298.35,28328.56,28031.22,28106.21
7-Oct-16,28129.22,28155.68,27964.91,28061.14
10-Oct-16,28144.28,28216.64,28068.32,28082.34
13-Oct-16,28042.62,28042.62,27563.84,27643.11
14-Oct-16,27712.22,27763.54,27548.18,27673.6
17-Oct-16,27776.14,27803.21,27488.3,27529.97
18-Oct-16,27656.89,28064.39,27652.76,28050.88
19-Oct-16,28112.36,28131.07,27926.17,27984.37
20-Oct-16,28031.57,28212.5,28031.57,28129.84
21-Oct-16,28163.41,28163.41,27957.92,28077.18
24-Oct-16,28156.59,28256.65,28075.95,28179.08
25-Oct-16,28159.09,28211.41,28013.69,28091.42
26-Oct-16,28050.55,28050.55,27759.56,27836.51
27-Oct-16,27808.63,27958.13,27665.6,27915.9
28-Oct-16,27983.14,28000.14,27789.84,27941.51
30-Oct-16,28066.32,28095.71,27890.14,27930.21
1-Nov-16,27966.18,28029.8,27845.63,27876.61
2-Nov-16,27679.32,27679.32,27500.81,27527.22
3-Nov-16,27518.06,27600.74,27399.26,27430.28
4-Nov-16,27465.55,27498.91,27193.61,27274.15
7-Nov-16,27552.27,27591.15,27398.72,27458.99
8-Nov-16,27537.26,27646.84,27406.76,27591.14
9-Nov-16,26251.38,27397.38,25902.45,27252.53
10-Nov-16,27605.05,27743.46,27457.05,27517.68
11-Nov-16,27344.85,27344.85,26777.18,26818.82
15-Nov-16,26809.61,26809.61,26253.63,26304.63
16-Nov-16,26508.94,26621.4,26239.21,26298.69
17-Nov-16,26304.9,26449.87,26155.4,26227.62
18-Nov-16,26270.2,26349.02,26106.78,26150.24
21-Nov-16,26246.7,26270.28,25717.93,25765.14
22-Nov-16,25928.16,26039.7,25765.51,25960.78
23-Nov-16,26101.33,26130.49,25877.16,26051.81
24-Nov-16,26049.14,26049.14,25810.97,25860.17
25-Nov-16,25953.24,26343.95,25874.45,26316.34
28-Nov-16,26303.52,26413.99,26183.22,26350.17
29-Nov-16,26408.62,26587.07,26354.66,26394.01
30-Nov-16,26441.02,26680.55,26395.5,26652.81
1-Dec-16,26756.66,26769.32,26540.82,26559.92
2-Dec-16,26437.37,26463.06,26182.93,26230.66
5-Dec-16,26253.48,26390.8,26125.35,26349.1
6-Dec-16,26403.62,26502.43,26356.02,26392.76
7-Dec-16,26456.21,26540.83,26164.82,26236.87
8-Dec-16,26366.52,26733.87,26357.35,26694.28
9-Dec-16,26787.14,26803.76,26707.81,26747.18
12-Dec-16,26725.31,26725.31,26468.59,26515.24
13-Dec-16,26607.65,26724.97,26494.23,26697.82
14-Dec-16,26707.91,26736.34,26547.05,26602.84
15-Dec-16,26497.71,26737.86,26407.58,26519.07
16-Dec-16,26548.67,26594.55,26455.21,26489.56
19-Dec-16,26505.66,26505.66,26340.38,26374.7
20-Dec-16,26374.59,26435.56,26241.43,26307.98
21-Dec-16,26368.88,26396,26213.51,26242.38
22-Dec-16,26224.07,26248.45,25940.14,25979.6
23-Dec-16,25959.99,26143.19,25872.38,26040.7
26-Dec-16,25992.41,26008.57,25753.74,25807.1
27-Dec-16,25815.43,26249.03,25803.19,26213.44
28-Dec-16,26243.19,26415.05,26191.72,26210.68
29-Dec-16,26429.41,26429.63,26166.67,26366.15
30-Dec-16,26441.51,26678.6,26406.53,26626.46
